id,name,description,weight,picture,quantity,stylename,type,rules,redeemable
210,Comment-General-1min,"Comment on [quantity] object(s) within 1 minute of Posting Time",1,comment-general,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 1 minute) < p.created_time) as a ""}",0
211,Comment-Status,"Comment on [quantity] status(es)",1,comment-general,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && c.comment_type = 'status') as a""}",0
212,Comment-Status,"Comment on [quantity] status(es)",1,comment-general,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && c.comment_type = 'status') as a""}",0
213,Comment-Status,"Comment on [quantity] status(es)",1,comment-general,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && c.comment_type = 'status') as a""}",0
214,Comment-Status,"Comment on [quantity] status(es)",1,comment-general,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && c.comment_type = 'status') as a""}",0
215,Comment-Status,"Comment on [quantity] status(es)",1,comment-general,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && c.comment_type = 'status') as a""}",0
216,Comment-Status,"Comment on [quantity] status(es)",1,comment-general,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && c.comment_type = 'status') as a""}",0
217,Comment-Status,"Comment on [quantity] status(es)",1,comment-general,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && c.comment_type = 'status') as a""}",0
218,Comment-Status,"Comment on [quantity] status(es)",1,comment-general,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && c.comment_type = 'status') as a""}",0
219,Comment-Status,"Comment on [quantity] status(es)",1,comment-general,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && c.comment_type = 'status') as a""}",0
220,Comment-Status,"Comment on [quantity] status(es)",1,comment-general,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && c.comment_type = 'status') as a""}",0
221,Comment-Status-10sec,"Comment on [quantity] status(es) within 10 econds of Posting Time",1,comment-general,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 10 second) < p.created_time) as a ""}",0
222,Comment-Status-10sec,"Comment on [quantity] status(es) within 10 seconds of Posting Time",1,comment-general,5,NULL,default,"{""sql"":"" select (case when (a.a  >= 5) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 10 second) < p.created_time) as a""}",0
223,Comment-Status-10sec,"Comment on [quantity] status(es) within 10 seconds of Posting Time",1,comment-general,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 10 second) < p.created_time) as a ""}",0
224,Comment-Status-10sec,"Comment on [quantity] status(es) within 10 seconds of Posting Time",1,comment-general,25,NULL,default,"{""sql"":"" select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 10 second) < p.created_time) as a""}",0
225,Comment-Status-10sec,"Comment on [quantity] status(es) within 10 seconds of Posting Time",1,comment-general,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 10 second) < p.created_time) as a ""}",0
226,Comment-Status-10sec,"Comment on [quantity] status(es) within 10 seconds of Posting Time",1,comment-general,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 10 second) < p.created_time) as a ""}",0
227,Comment-Status-10sec,"Comment on [quantity] status(es) within 10 seconds of Posting Time",1,comment-general,100,NULL,default,"{""sql"":"" select (case when (a.a  >= 100) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 10 second) < p.created_time) as a""}",0
228,Comment-Status-10sec,"Comment on [quantity] status(es) within 10 seconds of Posting Time",1,comment-general,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 10 second) < p.created_time) as a ""}",0
229,Comment-Status-10sec,"Comment on [quantity] status(es) within 10 seconds of Posting Time",1,comment-general,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 10 second) < p.created_time) as a ""}",0
230,Comment-Status-10sec,"Comment on [quantity] status(es) within 10 seconds of Posting Time",1,comment-general,1000,NULL,default,"{""sql"":"" select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 10 second) < p.created_time) as a""}",0
231,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,comment-general,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a ""}",0
232,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,comment-general,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a ""}",0
233,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,comment-general,10,NULL,default,"{""sql"":"" select (case when (a.a  >= 10) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a""}",0
234,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,comment-general,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a ""}",0
235,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,comment-general,50,NULL,default,"{""sql"":"" select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a""}",0
236,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,comment-general,75,NULL,default,"{""sql"":"" select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a""}",0
237,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,comment-general,100,NULL,default,"{""sql"":"" select (case when (a.a  >= 100) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a""}",0
238,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,comment-general,250,NULL,default,"{""sql"":"" select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a""}",0
239,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,comment-general,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a""}",0
240,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,comment-general,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a""}",0
241,Comment-Photo,"Comment on [quantity] photo(s)",1,comment-general,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && c.comment_type = 'photo') as a ""}",0
242,Comment-Photo,"Comment on [quantity] photo(s)",1,comment-general,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && c.comment_type = 'photo') as a ""}",0
243,Comment-Photo,"Comment on [quantity] photo(s)",1,comment-general,10,NULL,default,"{""sql"":"" select (case when (a.a  >= 10) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && c.comment_type = 'photo') as a""}",0
244,Comment-Photo,"Comment on [quantity] photo(s)",1,comment-general,25,NULL,default,"{""sql"":"" select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && c.comment_type = 'photo') as a""}",0
245,Comment-Photo,"Comment on [quantity] photo(s)",1,comment-general,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && c.comment_type = 'photo') as a ""}",0
246,Comment-Photo,"Comment on [quantity] photo(s)",1,comment-general,75,NULL,default,"{""sql"":"" select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && c.comment_type = 'photo') as a""}",0
