id,name,description,weight,picture,quantity,stylename,type,rules
224,Comment-Status-10sec,"Comment on [quantity] status(es) within 10 seconds of Posting Time",1,/img/badges/generic.png,25,NULL,default,"{""sql"":"" select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 10 second) < p.created_time) as a""}"
225,Comment-Status-10sec,"Comment on [quantity] status(es) within 10 seconds of Posting Time",1,/img/badges/generic.png,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 10 second) < p.created_time) as a ""}"
226,Comment-Status-10sec,"Comment on [quantity] status(es) within 10 seconds of Posting Time",1,/img/badges/generic.png,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 10 second) < p.created_time) as a ""}"
227,Comment-Status-10sec,"Comment on [quantity] status(es) within 10 seconds of Posting Time",1,/img/badges/generic.png,100,NULL,default,"{""sql"":"" select (case when (a.a  >= 100) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 10 second) < p.created_time) as a""}"
228,Comment-Status-10sec,"Comment on [quantity] status(es) within 10 seconds of Posting Time",1,/img/badges/generic.png,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 10 second) < p.created_time) as a ""}"
229,Comment-Status-10sec,"Comment on [quantity] status(es) within 10 seconds of Posting Time",1,/img/badges/generic.png,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 10 second) < p.created_time) as a ""}"
230,Comment-Status-10sec,"Comment on [quantity] status(es) within 10 seconds of Posting Time",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":"" select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 10 second) < p.created_time) as a""}"
231,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,/img/badges/generic.png,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a ""}"
232,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,/img/badges/generic.png,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a ""}"
233,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,/img/badges/generic.png,10,NULL,default,"{""sql"":"" select (case when (a.a  >= 10) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a""}"
234,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,/img/badges/generic.png,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a ""}"
235,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,/img/badges/generic.png,50,NULL,default,"{""sql"":"" select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a""}"
236,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,/img/badges/generic.png,75,NULL,default,"{""sql"":"" select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a""}"
237,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,/img/badges/generic.png,100,NULL,default,"{""sql"":"" select (case when (a.a  >= 100) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a""}"
238,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,/img/badges/generic.png,250,NULL,default,"{""sql"":"" select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a""}"
239,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,/img/badges/generic.png,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a""}"
240,Comment-Status-1min,"Comment on [quantity] status(es) within 1 minute of Posting Time",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && c.comment_type = 'status' &&(c.created_time - interval 1 minute) < p.created_time) as a""}"
241,Comment-Photo,"Comment on [quantity] photo(s)",1,/img/badges/generic.png,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && c.comment_type = 'photo') as a ""}"
